group	map	name	width	height	warp_count	region	map_type	header_offset	layout_offset	events_offset
54	18	110号道路	15	22	3	25	8	0x9F3348	0x828F48	0xBCBA7C
54	19	110号道路	15	22	3	25	8	0x9F3364	0x829200	0xBCBB6C
54	20	110号道路	15	22	3	25	8	0x9F3380	0x8294B8	0xBCBC8C
54	21	110号道路	15	22	3	25	8	0x9F339C	0x829770	0xBCBE14
54	22	110号道路	15	22	3	25	8	0x9F33B8	0x829A28	0xBCC024
54	23	110号道路	15	22	3	25	8	0x9F33D4	0x829CE0	0xBCC0BC
54	24	110号道路	15	22	13	25	8	0x9F33F0	0x829F98	0xBCC25C
54	25	110号道路	15	22	3	25	8	0x9F340C	0x82A250	0xBCC2F4
54	26	110号道路	15	6	4	25	8	0x9F3428	0x82A3AC	0xBCC360
54	27	110号道路	15	6	4	25	8	0x9F3444	0x82A3AC	0xBCC3CC
54	28	113号道路	10	8	2	28	8	0x9F3460	0x80886C	0xBCC420
54	29	123号道路	10	9	2	38	8	0x9F347C	0x807E00	0xBCC474
54	30	119号道路	20	13	3	34	9	0x9F3498	0x82EEC0	0xBCC560
54	31	119号道路	20	11	1	34	9	0x9F34B4	0x82F09C	0xBCC65C
54	32	119号道路	10	9	2	34	8	0x9F34D0	0x807D28	0xBCC728
54	33	124号道路	10	9	2	39	8	0x9F34EC	0x838B5C	0xBCC770
54	34	未知区域	62	48	7	252	9	0x9F3508	0x9540D4	0xBCCEF4
54	35	未知区域	62	48	3	252	9	0x9F3524	0x955838	0xBCD570
54	36	未知区域	30	44	3	252	9	0x9F3540	0x9562AC	0xBCD890
54	37	卡那兹市	24	19	2	10	9	0x9F355C	0x95DBA4	0xBCD92C
54	38	卡那兹市	34	16	2	10	9	0x9F3578	0x95E008	0xBCD9E0
54	39	卡那兹市	31	21	2	10	9	0x9F3594	0x95E544	0xBCDADC
54	40	卡那兹市	36	67	2	10	9	0x9F35B0	0x95F840	0xBCDC50
54	41	卡那兹市	46	42	2	10	9	0x9F35CC	0x96077C	0xBCDDDC
54	42	卡那兹市	64	48	2	10	9	0x9F35E8	0x961FA0	0xBCE0B8
54	43	卡那兹市	120	40	2	10	9	0x9F3604	0x964544	0xBCE5EC
54	44	卡那兹市	64	48	2	10	9	0x9F3620	0x965D68	0xBCE9B8
54	45	卡那兹市	64	48	2	10	9	0x9F363C	0x96758C	0xBCED9C
54	46	未知区域	11	28	1	252	9	0x9F3658	0x9A2324	0xBCEDB8
54	47	未知区域	34	68	8	252	2	0x9F3674	0x9C58B4	0xBCEFF4
54	48	未知区域	18	17	2	252	0	0x9F3690	0x9C5F50	0xBCF0F0
54	49	废弃船	30	20	2	61	9	0x9F36AC	0x9C8008	0xBCF174
54	50	废弃船	18	12	11	61	9	0x9F36C8	0x9C81DC	0xBCF228
54	51	废弃船	9	8	2	61	9	0x9F36E4	0x9C8290	0xBCF264
54	52	废弃船	9	8	2	61	9	0x9F3700	0x9C8344	0xBCF2A0
54	53	废弃船	19	18	6	61	9	0x9F371C	0x9C8614	0xBCF314
54	54	废弃船	26	14	3	61	9	0x9F3738	0x9C8910	0xBCF388
54	55	石之洞窟	20	20	2	55	8	0x9F3754	0x9C8D74	0xBCF494
54	56	布告石室	31	19	2	78	8	0x9F3770	0x9C97BC	0xBCF4E8
54	57	布告石室	28	24	2	78	8	0x9F378C	0x9C9D20	0xBCF50C
54	58	布告石室	49	28	3	78	8	0x9F37A8	0x9CA7FC	0xBCF610
54	59	布告石室	31	19	1	78	8	0x9F37C4	0x9CACBC	0xBCF6B4
54	60	102号道路	27	10	2	17	9	0x9F37E0	0x9CAEFC	0xBCF7F0
54	61	未知区域	16	16	1	252	0	0x9F37FC	0x9CB120	0xBCF918
54	62	布告石室	32	54	2	78	8	0x9F3818	0x9D6734	0xBCFA54
54	63	布告石室	35	60	3	78	8	0x9F3834	0x9D77C0	0xBCFC2C
54	64	布告石室	45	29	1	78	8	0x9F3850	0x9D8218	0xBCFD58
54	65	布告石室	20	26	2	78	8	0x9F386C	0x9D864C	0xBCFE0C
54	66	布告石室	36	64	2	78	8	0x9F3888	0x9D9870	0xBCFF48
54	67	布告石室	30	70	1	78	8	0x9F38A4	0x9DA8FC	0xBD006C
55	0	未知区域	15	10	2	252	0	0x9F38C0	0x9C5A04	0xBD0108
55	1	未知区域	11	9	1	252	0	0x9F38DC	0x9C5AF0	0xBD016C
55	2	未知区域	11	9	1	252	0	0x9F38F8	0x9C5BDC	0xBD0188
55	3	未知区域	11	9	1	252	0	0x9F3914	0x9C5CC8	0xBD01A4
55	4	未知区域	17	12	2	252	0	0x9F3930	0x9C6E44	0xBD01E0
55	5	未知区域	17	13	2	252	0	0x9F394C	0x9C7024	0xBD0234
55	6	未知区域	18	13	2	252	0	0x9F3968	0x9C721C	0xBD02D0
55	7	未知区域	18	14	2	252	0	0x9F3984	0x9C7438	0xBD02F4
55	8	未知区域	18	22	2	252	0	0x9F39A0	0x9C7774	0xBD0378
55	9	未知区域	21	22	1	252	0	0x9F39BC	0x9C7B34	0xBD04AC
55	10	未知区域	23	30	1	252	0	0x9F39D8	0x9C92FC	0xBD05A0
