group	map	index	label	x	y	elevation	destGroup	destMap	destWarp
33	0	0	出入口1: (5,8) -> 组03 地图13 #0	5	8	3	3	13	0
33	1	0	出入口1: (4,7) -> 组03 地图13 #1	4	7	3	3	13	1
33	2	0	出入口1: (7,8) -> 组03 地图13 #2	7	8	3	3	13	2
33	2	1	出入口2: (1,6) -> 组33 地图03 #0	1	6	4	33	3	0
33	3	0	出入口1: (1,6) -> 组33 地图02 #1	1	6	4	33	2	1
33	3	1	出入口2: (5,1) -> 组00 地图04 #0	5	1	0	0	4	0
33	3	2	出入口3: (9,1) -> 组00 地图01 #0	9	1	0	0	1	0
33	4	0	出入口1: (8,2) -> 组03 地图13 #3	8	2	3	3	13	3
34	0	0	出入口1: (4,7) -> 组03 地图14 #0	4	7	3	3	14	0
34	1	0	出入口1: (7,8) -> 组03 地图14 #1	7	8	3	3	14	1
34	1	1	出入口2: (1,6) -> 组34 地图02 #0	1	6	4	34	2	0
34	2	0	出入口1: (1,6) -> 组34 地图01 #1	1	6	4	34	1	1
34	2	1	出入口2: (5,1) -> 组00 地图04 #0	5	1	0	0	4	0
34	2	2	出入口3: (9,1) -> 组00 地图01 #0	9	1	0	0	1	0
34	3	0	出入口1: (4,7) -> 组03 地图14 #2	4	7	3	3	14	2
34	4	0	出入口1: (4,7) -> 组03 地图14 #3	4	7	3	3	14	3
34	5	0	出入口1: (4,7) -> 组03 地图14 #4	4	7	3	3	14	4
34	6	0	出入口1: (4,7) -> 组03 地图14 #5	4	7	3	3	14	5
34	7	0	出入口1: (4,7) -> 组03 地图14 #6	4	7	3	3	14	6
35	0	0	出入口1: (4,7) -> 组03 地图15 #1	4	7	3	3	15	1
35	1	0	出入口1: (7,8) -> 组03 地图15 #0	7	8	3	3	15	0
35	1	1	出入口2: (1,6) -> 组35 地图02 #0	1	6	4	35	2	0
35	2	0	出入口1: (1,6) -> 组35 地图01 #1	1	6	4	35	1	1
35	2	1	出入口2: (5,1) -> 组00 地图04 #0	5	1	0	0	4	0
35	2	2	出入口3: (9,1) -> 组00 地图01 #0	9	1	0	0	1	0
35	3	0	出入口1: (4,7) -> 组03 地图15 #2	4	7	3	3	15	2
35	4	0	出入口1: (4,7) -> 组03 地图15 #4	4	7	3	3	15	4
35	5	0	出入口1: (8,2) -> 组03 地图15 #6	8	2	3	3	15	6
35	6	0	出入口1: (4,7) -> 组03 地图15 #5	4	7	3	3	15	5
35	7	0	出入口1: (4,7) -> 组03 地图15 #7	4	7	3	3	15	7
36	0	0	出入口1: (7,8) -> 组03 地图16 #1	7	8	3	3	16	1
36	0	1	出入口2: (1,6) -> 组36 地图01 #0	1	6	4	36	1	0
36	1	0	出入口1: (1,6) -> 组36 地图00 #1	1	6	4	36	0	1
36	1	1	出入口2: (5,1) -> 组00 地图04 #0	5	1	0	0	4	0
36	1	2	出入口3: (9,1) -> 组00 地图01 #0	9	1	0	0	1	0
36	2	0	出入口1: (8,2) -> 组03 地图16 #0	8	2	3	3	16	0
36	3	0	出入口1: (4,7) -> 组03 地图16 #2	4	7	3	3	16	2
36	4	0	出入口1: (4,7) -> 组03 地图16 #3	4	7	3	3	16	3
37	0	0	出入口1: (7,8) -> 组03 地图18 #1	7	8	3	3	18	1
37	0	1	出入口2: (1,6) -> 组37 地图01 #0	1	6	4	37	1	0
37	1	0	出入口1: (1,6) -> 组37 地图00 #1	1	6	4	37	0	1
37	1	1	出入口2: (5,1) -> 组00 地图04 #0	5	1	0	0	4	0
37	1	2	出入口3: (9,1) -> 组00 地图01 #0	9	1	0	0	1	0
37	2	0	出入口1: (8,2) -> 组03 地图18 #0	8	2	3	3	18	0
37	3	0	出入口1: (4,7) -> 组03 地图18 #2	4	7	3	3	18	2
37	4	0	出入口1: (4,7) -> 组03 地图18 #3	4	7	3	3	18	3
38	0	0	出入口1: (8,2) -> 组03 地图49 #2	8	2	3	3	49	2
39	0	0	出入口1: (4,7) -> 组03 地图54 #1	4	7	3	3	54	1
40	0	0	出入口1: (4,7) -> 组03 地图47 #0	4	7	3	3	47	0
41	0	0	出入口1: (3,7) -> 组03 地图60 #0	3	7	3	3	60	0
41	1	0	出入口1: (4,7) -> 组03 地图60 #1	4	7	3	3	60	1
42	0	0	出入口1: (4,7) -> 组03 地图64 #1	4	7	3	3	64	1
